"RootFolder","File","RelativePath","DateTime","DeleteFlag","animal","empty","person","vehicle","Species","Unidentifiable","Dark","No_Adults_Seq","No_Juv_Seq","Date","Individual","time_diff","keep_row","Trap","camtype"
"Imagestoclassify","Q1__2023-01-13__18-16-10(1).JPG","BrendanAltingMLDP2023Images\Q1",2023-01-13 18:16:10,"false","false","false","false","false","Dingo","false","false",1,0,2023-01-13,"UOM2008",1464150,TRUE,"Q1","Baited"
"Imagestoclassify","PS21__CamA__2023-01-15__11-50-33(1).JPG","BrendanAltingMLDP2023Images\PS21\CamA",2023-01-15 11:50:33,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-15,"MBF1701",619395,TRUE,"PS21","Trail"
"Imagestoclassify","PS21__CamA__2023-01-15__19-48-54(1).JPG","BrendanAltingMLDP2023Images\PS21\CamA",2023-01-15 19:48:54,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-15,"UOM2007",648107,TRUE,"PS21","Trail"
"Imagestoclassify","PS3__CamA__2023-01-16__06-10-27(1).JPG","BrendanAltingMLDP2023Images\PS3\CamA",2023-01-16 06:10:27,"false","true","false","false","false","Dingo","false","false",2,2,2023-01-16,"UOF1906",303910,TRUE,"PS3","Trail"
"Imagestoclassify","PS3__CamA__2023-01-16__06-13-27(1).JPG","BrendanAltingMLDP2023Images\PS3\CamA",2023-01-16 06:13:27,"false","true","false","false","false","Dingo","false","false",2,2,2023-01-16,"UOM1707",910506,TRUE,"PS3","Trail"
"Imagestoclassify","PS23__CamB__2023-01-16__08-26-50(1).JPG","BrendanAltingMLDP2023Images\PS23\CamB",2023-01-16 08:26:50,"false","true","false","false","false","Dingo","false","false",3,3,2023-01-16,"SLF2105",397582,TRUE,"PS23","Trail"
"Imagestoclassify","PS23__CamB__2023-01-16__08-26-51(2).JPG","BrendanAltingMLDP2023Images\PS23\CamB",2023-01-16 08:26:51,"false","true","false","false","false","Dingo","false","false",3,3,2023-01-16,"UOM2002",396953,TRUE,"PS23","Trail"
"Imagestoclassify","PS23__CamB__2023-01-16__08-26-53(4).JPG","BrendanAltingMLDP2023Images\PS23\CamB",2023-01-16 08:26:53,"false","true","false","false","false","Dingo","false","false",3,3,2023-01-16,"SLF1501",397581,TRUE,"PS23","Trail"
"Imagestoclassify","PS11__CamB__2023-01-17__05-46-12(1).JPG","BrendanAltingMLDP2023Images\PS11\CamB",2023-01-17 05:46:12,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-17,"UOM2001",860578,TRUE,"PS11","Trail"
"Imagestoclassify","PS11__CamB__2023-01-17__05-46-19(7).JPG","BrendanAltingMLDP2023Images\PS11\CamB",2023-01-17 05:46:19,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-17,"UOF1801",727544,TRUE,"PS11","Trail"
"Imagestoclassify","PS27__CamA__2023-01-17__07-14-58(1).JPG","BrendanAltingMLDP2023Images\PS27\CamA",2023-01-17 07:14:58,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-17,"UOM2012",0,TRUE,"PS27","Trail"
"Imagestoclassify","PS1__CamA__2023-01-17__19-25-49(1).JPG","BrendanAltingMLDP2023Images\PS1\CamA",2023-01-17 19:25:49,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-17,"UOF1709",871830,TRUE,"PS1","Trail"
"Imagestoclassify","PS1__CamA__2023-01-17__19-25-53(4).JPG","BrendanAltingMLDP2023Images\PS1\CamA",2023-01-17 19:25:53,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-17,"UOM2004",871822,TRUE,"PS1","Trail"
